transaction_id,event_id,purchase_datetime,tickets_qty,price_paid_total,channel,tariff,buyer_geo,lead_time_days
T002648,E007,2026-02-28 06:40:00,3,36.4,web,early_bird,touriste,43
T002649,E007,2026-04-11 14:00:00,1,13.22,web,last_minute,touriste,0
T002650,E007,2026-03-12 16:10:00,2,32.73,web,plein,local,31
T002651,E007,2026-03-27 10:30:00,4,48.72,web,reduit,local,16
T002652,E007,2026-04-01 11:00:00,1,15.02,partenaire,plein,touriste,11
T002653,E007,2026-03-29 11:00:00,2,31.45,web,plein,local,14
T002654,E007,2026-04-03 08:40:00,2,29.28,web,plein,local,9
T002655,E007,2026-04-03 15:10:00,1,11.39,web,reduit,local,9
T002656,E007,2026-02-21 16:40:00,1,10.68,web,early_bird,local,50
T002657,E007,2026-04-08 07:00:00,2,30.75,partenaire,plein,local,4
T002658,E007,2026-03-15 17:10:00,2,28.48,web,plein,touriste,28
T002659,E007,2026-03-26 10:10:00,2,0.0,pass,plein,local,17
T002660,E007,2026-04-01 09:10:00,1,11.54,web,reduit,local,11
T002661,E007,2026-04-09 07:30:00,1,13.86,web,last_minute,local,3
T002662,E007,2026-03-20 16:50:00,2,0.0,pass,plein,local,23
T002663,E007,2026-03-12 08:10:00,1,14.72,web,plein,local,31
T002664,E007,2026-03-02 07:40:00,4,42.06,web,early_bird,local,41
T002665,E007,2026-04-11 17:10:00,2,25.25,partenaire,last_minute,local,1
T002666,E007,2026-03-17 16:20:00,2,30.17,web,plein,local,26
T002667,E007,2026-03-24 13:20:00,2,30.48,web,plein,local,19
T002668,E007,2026-03-21 05:00:00,1,14.79,web,plein,touriste,22
T002669,E007,2026-04-02 06:20:00,3,45.57,web,plein,touriste,10
T002670,E007,2026-03-27 15:20:00,3,48.54,web,plein,local,16
T002671,E007,2026-04-11 16:00:00,1,15.09,partenaire,plein,local,0
T002672,E007,2026-02-25 10:00:00,2,0.0,pass,plein,local,46
T002673,E007,2026-03-24 07:40:00,2,31.69,web,plein,local,19
T002674,E007,2026-03-25 05:40:00,1,15.23,partenaire,plein,local,18
T002675,E007,2026-03-11 10:40:00,2,23.68,guichet,early_bird,local,32
T002676,E007,2026-04-01 13:10:00,1,13.87,web,plein,local,11
T002677,E007,2026-03-18 06:10:00,2,23.67,guichet,reduit,local,25
T002678,E007,2026-04-11 15:00:00,2,30.94,web,plein,local,0
T002679,E007,2026-04-08 12:00:00,1,14.76,partenaire,plein,local,4
T002680,E007,2026-04-11 15:00:00,1,11.32,web,reduit,local,0
T002681,E007,2026-03-19 10:10:00,2,22.96,web,reduit,local,24
T002682,E007,2026-04-04 12:30:00,1,0.0,pass,plein,local,8
T002683,E007,2026-04-10 07:40:00,1,12.57,guichet,last_minute,local,2
T002684,E007,2026-03-23 09:10:00,2,22.54,web,early_bird,local,20
T002685,E007,2026-04-03 15:50:00,1,15.18,web,plein,touriste,9
T002686,E007,2026-03-28 14:10:00,1,14.58,web,plein,touriste,15
T002687,E007,2026-03-12 07:10:00,3,50.03,web,plein,touriste,31
T002688,E007,2026-03-07 09:40:00,1,13.02,partenaire,reduit,local,36
T002689,E007,2026-03-22 15:20:00,1,14.71,web,plein,local,21
T002690,E007,2026-03-25 13:40:00,1,0.0,pass,plein,local,18
T002691,E007,2026-03-25 07:20:00,2,28.77,guichet,plein,local,18
T002692,E007,2026-04-09 05:50:00,1,14.45,web,plein,local,3
T002693,E007,2026-04-09 08:10:00,1,13.01,web,last_minute,local,3
T002694,E007,2026-03-24 08:10:00,1,14.63,web,plein,touriste,19
T002695,E007,2026-04-11 14:00:00,1,14.42,web,plein,local,0
T002696,E007,2026-02-22 08:30:00,1,0.0,pass,early_bird,local,49
T002697,E007,2026-03-08 09:50:00,1,11.48,web,reduit,local,35
T002698,E007,2026-03-04 07:20:00,1,11.07,guichet,early_bird,local,39
T002699,E007,2026-03-20 12:50:00,2,29.63,guichet,plein,local,23
T002700,E007,2026-03-17 09:00:00,1,14.33,guichet,plein,local,26
T002701,E007,2026-03-10 13:10:00,2,24.58,web,early_bird,local,33
T002702,E007,2026-03-29 06:40:00,1,0.0,pass,plein,touriste,14
T002703,E007,2026-03-21 12:30:00,1,12.42,web,reduit,local,22
T002704,E007,2026-03-26 13:10:00,1,14.66,guichet,plein,touriste,17
T002705,E007,2026-04-02 08:10:00,1,0.0,pass,plein,touriste,10
T002706,E007,2026-02-27 16:50:00,2,20.69,web,early_bird,local,44
T002707,E007,2026-03-27 13:40:00,1,15.49,web,plein,local,16
T002708,E007,2026-03-29 16:40:00,1,13.63,web,plein,local,14
T002709,E007,2026-04-09 15:50:00,2,29.4,web,plein,local,3
T002710,E007,2026-03-14 16:10:00,1,9.32,web,early_bird,touriste,29
T002711,E007,2026-03-12 08:20:00,2,0.0,pass,plein,local,31
T002712,E007,2026-03-28 11:40:00,3,0.0,pass,plein,local,15
T002713,E007,2026-04-11 17:00:00,1,12.15,guichet,last_minute,local,0
T002714,E007,2026-04-11 14:00:00,1,15.47,web,plein,local,0
T002715,E007,2026-03-12 11:10:00,1,0.0,pass,reduit,local,31
T002716,E007,2026-03-05 17:10:00,2,28.59,guichet,plein,local,38
T002717,E007,2026-03-25 14:10:00,1,15.14,web,plein,local,18
T002718,E007,2026-03-12 09:10:00,1,15.59,web,plein,local,31
T002719,E007,2026-03-28 15:10:00,3,32.77,web,early_bird,local,15
T002720,E007,2026-03-27 10:00:00,1,15.61,web,plein,local,16
T002721,E007,2026-04-03 17:50:00,1,13.22,web,reduit,local,9
T002722,E007,2026-04-07 06:40:00,2,24.11,web,reduit,local,5
T002723,E007,2026-04-03 17:50:00,1,11.23,web,reduit,local,9
T002724,E007,2026-04-11 19:00:00,1,14.56,web,plein,touriste,0
T002725,E007,2026-04-02 16:50:00,1,11.98,web,reduit,local,10
T002726,E007,2026-03-15 13:00:00,4,46.91,web,early_bird,local,28
T002727,E007,2026-03-16 10:10:00,2,32.91,partenaire,plein,touriste,27
T002728,E007,2026-03-08 11:30:00,2,22.91,web,early_bird,touriste,35
T002729,E007,2026-03-10 16:50:00,1,15.69,web,plein,local,33
T002730,E007,2026-04-11 17:00:00,3,47.36,web,plein,local,0
T002731,E007,2026-04-11 17:30:00,1,13.42,web,last_minute,local,1
T002732,E007,2026-04-04 15:20:00,1,15.58,web,plein,local,8
T002733,E007,2026-03-21 13:40:00,1,14.87,partenaire,plein,local,22
T002734,E007,2026-03-19 15:30:00,2,22.07,web,early_bird,local,24
T002735,E007,2026-04-11 15:00:00,1,15.03,web,plein,touriste,1
T002736,E007,2026-03-15 10:40:00,1,14.62,web,plein,local,28
T002737,E007,2026-03-15 11:50:00,1,11.97,guichet,reduit,local,28
T002738,E007,2026-04-11 15:00:00,1,11.66,web,reduit,touriste,0
T002739,E007,2026-04-11 14:00:00,1,14.63,web,plein,touriste,0
T002740,E007,2026-04-09 15:20:00,1,14.21,web,last_minute,local,3
T002741,E007,2026-03-23 16:30:00,2,28.26,guichet,plein,touriste,20
T002742,E007,2026-03-09 10:20:00,2,21.25,web,early_bird,touriste,34
T002743,E007,2026-04-09 05:20:00,3,41.26,web,last_minute,local,3
T002744,E007,2026-03-21 17:10:00,3,0.0,pass,plein,local,22
T002745,E007,2026-04-07 10:50:00,1,15.66,partenaire,plein,local,5
T002746,E007,2026-03-31 12:00:00,2,29.19,web,plein,touriste,12
T002747,E007,2026-04-11 17:00:00,2,28.74,web,plein,local,0
T002748,E007,2026-04-09 10:40:00,2,30.16,partenaire,plein,local,3
T002749,E007,2026-03-26 09:50:00,1,14.56,web,plein,local,17
T002750,E007,2026-03-30 10:10:00,1,14.8,web,plein,local,13
T002751,E007,2026-04-10 14:20:00,1,11.29,web,last_minute,local,2
T002752,E007,2026-04-11 17:40:00,2,26.39,partenaire,last_minute,local,1
T002753,E007,2026-03-28 08:00:00,2,31.79,web,plein,local,15
T002754,E007,2026-04-05 11:20:00,1,14.46,web,plein,touriste,7
T002755,E007,2026-04-07 07:30:00,1,14.56,web,plein,local,5
T002756,E007,2026-03-23 17:20:00,1,0.0,pass,plein,touriste,20
T002757,E007,2026-03-29 08:30:00,2,0.0,pass,reduit,local,14
T002758,E007,2026-03-06 09:00:00,1,12.03,web,early_bird,local,37
T002759,E007,2026-03-19 08:10:00,1,14.49,guichet,plein,touriste,24
T002760,E007,2026-03-22 09:10:00,2,28.84,guichet,plein,local,21
T002761,E007,2026-04-07 12:30:00,1,13.25,guichet,last_minute,local,5
T002762,E007,2026-04-02 07:40:00,2,0.0,pass,plein,local,10
T002763,E007,2026-04-10 11:50:00,4,48.03,web,reduit,touriste,2
T002764,E007,2026-04-06 17:20:00,1,15.03,partenaire,plein,local,6
T002765,E007,2026-03-29 08:20:00,1,15.13,web,plein,touriste,14
T002766,E007,2026-03-17 10:50:00,1,14.4,web,plein,local,26
T002767,E007,2026-04-09 17:40:00,1,13.77,web,plein,local,3
T002768,E007,2026-04-10 14:10:00,3,38.74,web,reduit,local,2
T002769,E007,2026-04-11 16:00:00,1,12.37,partenaire,reduit,local,0
T002770,E007,2026-03-13 12:30:00,2,29.19,guichet,plein,local,30
T002771,E007,2026-03-23 05:40:00,2,23.31,web,reduit,touriste,20
T002772,E007,2026-03-18 12:50:00,1,15.0,web,plein,touriste,25
T002773,E007,2026-03-30 16:20:00,1,14.5,partenaire,plein,local,13
T002774,E007,2026-03-27 16:40:00,3,0.0,pass,plein,local,16
T002775,E007,2026-04-07 11:10:00,1,14.85,partenaire,plein,touriste,5
T002776,E007,2026-04-11 18:00:00,1,12.0,web,reduit,local,0
T002777,E007,2026-03-24 07:40:00,2,29.03,guichet,plein,touriste,19
T002778,E007,2026-04-07 14:00:00,2,26.62,web,last_minute,touriste,5
T002779,E007,2026-04-03 06:40:00,1,12.33,web,reduit,local,9
T002780,E007,2026-04-01 08:10:00,2,31.98,web,plein,local,11
T002781,E007,2026-04-09 07:00:00,2,29.29,partenaire,last_minute,touriste,3
T002782,E007,2026-04-10 06:00:00,2,25.06,web,reduit,local,2
T002783,E007,2026-04-11 16:00:00,1,14.1,web,last_minute,touriste,0
T002784,E007,2026-03-31 06:20:00,1,12.33,web,reduit,local,12
T002785,E007,2026-03-14 12:00:00,1,15.27,partenaire,plein,touriste,29
T002786,E007,2026-04-08 15:50:00,5,72.57,web,plein,local,4
T002787,E007,2026-03-26 09:00:00,3,42.6,web,plein,local,17
T002788,E007,2026-03-02 15:20:00,2,21.03,web,early_bird,local,41
T002789,E007,2026-04-06 05:00:00,1,15.71,web,plein,touriste,6
T002790,E007,2026-03-16 14:40:00,1,14.78,web,plein,touriste,27
T002791,E007,2026-03-28 15:40:00,1,15.01,web,plein,local,15
T002792,E007,2026-04-11 18:00:00,1,15.79,web,plein,touriste,0
T002793,E007,2026-03-26 16:10:00,2,24.2,web,reduit,touriste,17
T002794,E007,2026-04-01 14:00:00,1,15.09,guichet,plein,local,11
T002795,E007,2026-04-11 06:20:00,1,13.5,guichet,last_minute,touriste,1
T002796,E007,2026-04-11 14:40:00,1,13.51,web,last_minute,local,1
T002797,E007,2026-03-02 07:40:00,3,45.94,web,plein,local,41
T002798,E007,2026-04-11 16:00:00,3,43.74,guichet,last_minute,touriste,0
T002799,E007,2026-04-11 18:00:00,1,13.86,web,last_minute,local,0
T002800,E007,2026-03-23 11:00:00,2,32.26,guichet,plein,local,20
T002801,E007,2026-03-22 17:50:00,4,63.34,guichet,plein,touriste,21
T002802,E007,2026-04-09 13:00:00,3,36.16,guichet,reduit,local,3
T002803,E007,2026-03-21 14:50:00,4,46.26,web,reduit,local,22
T002804,E007,2026-03-22 08:20:00,1,15.98,web,plein,local,21
T002805,E007,2026-04-11 16:00:00,2,28.44,web,plein,local,0
T002806,E007,2026-03-21 06:20:00,1,15.68,web,plein,local,22
T002807,E007,2026-03-15 17:20:00,1,14.98,web,plein,local,28
T002808,E007,2026-02-18 05:10:00,2,23.2,partenaire,early_bird,local,53
T002809,E007,2026-04-09 14:40:00,1,13.38,web,last_minute,local,3
T002810,E007,2026-03-21 05:00:00,2,28.91,web,plein,local,22
T002811,E007,2026-04-08 13:00:00,1,12.89,web,last_minute,local,4
T002812,E007,2026-02-23 13:40:00,1,11.3,partenaire,early_bird,local,48
T002813,E007,2026-03-07 05:10:00,2,25.63,web,early_bird,local,36
T002814,E007,2026-03-19 16:20:00,1,0.0,pass,plein,touriste,24
T002815,E007,2026-03-27 15:40:00,1,13.85,web,plein,local,16
T002816,E007,2026-03-23 16:00:00,1,15.04,guichet,plein,local,20
T002817,E007,2026-04-08 10:10:00,3,41.59,web,last_minute,local,4
T002818,E007,2026-04-09 11:00:00,1,12.7,guichet,last_minute,local,3
T002819,E007,2026-04-02 09:30:00,3,44.01,web,plein,local,10
T002820,E007,2026-04-07 09:10:00,1,11.74,partenaire,reduit,touriste,5
T002821,E007,2026-04-11 19:00:00,2,28.7,web,last_minute,touriste,0
T002822,E007,2026-04-07 08:30:00,2,31.97,web,plein,local,5
T002823,E007,2026-04-11 16:00:00,1,15.43,web,plein,local,0
T002824,E007,2026-03-26 06:00:00,2,29.91,partenaire,plein,local,17
T002825,E007,2026-04-07 13:20:00,2,31.77,partenaire,plein,local,5
T002826,E007,2026-03-20 16:50:00,1,15.88,partenaire,plein,touriste,23
T002827,E007,2026-03-18 14:20:00,3,43.17,web,plein,local,25
T002828,E007,2026-04-02 08:00:00,2,29.77,web,plein,touriste,10
T002829,E007,2026-03-22 05:30:00,3,43.2,web,plein,local,21
T002830,E007,2026-03-08 11:10:00,3,44.5,web,plein,local,35
T002831,E007,2026-04-02 11:40:00,1,14.29,partenaire,plein,local,10
T002832,E007,2026-04-03 17:00:00,3,48.77,partenaire,plein,local,9
T002833,E007,2026-03-15 17:10:00,2,23.86,web,reduit,touriste,28
T002834,E007,2026-04-07 07:20:00,5,58.05,web,reduit,local,5
T002835,E007,2026-03-12 12:10:00,1,11.72,web,early_bird,local,31
T002836,E007,2026-04-10 09:40:00,2,25.8,web,last_minute,local,2
T002837,E007,2026-04-07 15:50:00,1,15.05,web,plein,local,5
T002838,E007,2026-04-11 15:00:00,1,16.23,guichet,plein,local,0
T002839,E007,2026-03-28 10:00:00,1,14.59,web,plein,local,15
T002840,E007,2026-04-04 05:40:00,1,15.52,web,plein,local,8
T002841,E007,2026-03-21 05:10:00,2,25.05,partenaire,reduit,local,22
T002842,E007,2026-04-11 19:00:00,2,30.98,partenaire,last_minute,local,0
T002843,E007,2026-03-19 08:50:00,1,12.5,partenaire,early_bird,local,24
T002844,E007,2026-03-24 12:40:00,1,14.65,web,plein,local,19
T002845,E007,2026-03-26 12:50:00,1,11.95,web,reduit,local,17
T002846,E007,2026-04-05 15:30:00,1,15.77,web,plein,local,7
T002847,E007,2026-03-30 10:10:00,4,56.6,guichet,plein,local,13
T002848,E007,2026-03-16 11:20:00,2,30.7,web,plein,local,27
T002849,E007,2026-03-12 17:20:00,3,30.34,web,early_bird,local,31
T002850,E007,2026-03-23 13:10:00,1,13.84,web,plein,local,20
T002851,E007,2026-04-11 16:00:00,1,13.39,web,last_minute,local,0
T002852,E007,2026-03-07 11:30:00,3,31.34,web,early_bird,local,36
T002853,E007,2026-04-03 16:40:00,1,14.4,web,plein,local,9
T002854,E007,2026-04-04 08:50:00,2,31.34,web,plein,local,8
T002855,E007,2026-03-30 13:30:00,1,12.75,web,reduit,touriste,13
T002856,E007,2026-03-23 12:00:00,2,30.4,web,plein,local,20
T002857,E007,2026-03-24 17:40:00,3,45.07,web,plein,touriste,19
T002858,E007,2026-04-11 16:00:00,1,14.84,web,plein,local,0
T002859,E007,2026-04-11 05:50:00,1,13.68,web,last_minute,touriste,1
T002860,E007,2026-03-22 16:50:00,2,28.49,web,plein,local,21
T002861,E007,2026-03-17 17:10:00,3,45.95,web,plein,local,26
T002862,E007,2026-04-11 16:00:00,1,15.19,web,plein,local,0
T002863,E007,2026-04-11 19:00:00,2,28.4,guichet,plein,local,0
T002864,E007,2026-03-24 05:00:00,1,12.14,partenaire,reduit,local,19
T002865,E007,2026-03-16 10:10:00,3,46.24,web,plein,touriste,27
T002866,E007,2026-04-11 15:00:00,1,0.0,pass,reduit,local,0
T002867,E007,2026-04-08 12:20:00,2,26.66,web,last_minute,touriste,4
T002868,E007,2026-04-10 13:10:00,1,11.49,web,reduit,local,2
T002869,E007,2026-04-11 16:00:00,1,13.77,web,last_minute,local,0
T002870,E007,2026-03-16 09:50:00,2,31.34,web,plein,local,27
T002871,E007,2026-02-25 07:30:00,3,33.77,web,early_bird,local,46
T002872,E007,2026-03-24 12:30:00,1,15.69,web,plein,touriste,19
T002873,E007,2026-04-01 10:30:00,1,14.47,partenaire,plein,local,11
T002874,E007,2026-03-29 12:50:00,2,24.39,web,reduit,touriste,14
T002875,E007,2026-03-30 10:00:00,1,16.3,guichet,plein,touriste,13
T002876,E007,2026-03-14 07:00:00,1,15.47,web,plein,local,29
T002877,E007,2026-04-11 17:00:00,1,14.21,partenaire,last_minute,local,0
T002878,E007,2026-04-03 14:30:00,3,0.0,pass,reduit,local,9
T002879,E007,2026-04-09 07:20:00,3,47.41,guichet,plein,local,3
T002880,E007,2026-03-30 13:00:00,2,21.71,web,early_bird,local,13
T002881,E007,2026-04-04 08:50:00,4,60.44,guichet,plein,local,8
T002882,E007,2026-03-29 05:20:00,1,14.41,web,plein,local,14
T002883,E007,2026-03-22 06:20:00,1,11.03,partenaire,reduit,local,21
T002884,E007,2026-03-28 14:00:00,1,14.96,web,plein,touriste,15
T002885,E007,2026-03-11 12:30:00,1,11.52,web,reduit,local,32
T002886,E007,2026-03-27 11:20:00,2,30.99,partenaire,plein,local,16
T002887,E007,2026-03-24 11:30:00,1,14.98,web,plein,touriste,19
T002888,E007,2026-03-16 09:40:00,3,38.95,web,reduit,local,27
T002889,E007,2026-03-20 12:50:00,5,76.83,web,plein,local,23
T002890,E007,2026-04-11 19:00:00,1,15.2,web,plein,local,0
T002891,E007,2026-03-19 06:10:00,2,21.92,guichet,early_bird,local,24
T002892,E007,2026-03-29 17:00:00,1,14.9,web,plein,touriste,14
T002893,E007,2026-02-28 17:20:00,2,23.31,web,early_bird,local,43
T002894,E007,2026-02-28 15:30:00,1,11.06,web,early_bird,local,43
T002895,E007,2026-03-19 14:00:00,3,34.56,web,reduit,local,24
T002896,E007,2026-04-08 06:10:00,1,14.77,web,plein,touriste,4
T002897,E007,2026-03-16 17:50:00,1,0.0,pass,plein,local,27
T002898,E007,2026-03-26 10:50:00,3,44.63,web,plein,local,17
T002899,E007,2026-03-08 12:40:00,1,15.59,web,plein,local,35
T002900,E007,2026-03-22 14:00:00,1,11.88,web,reduit,local,21
T002901,E007,2026-04-11 18:00:00,1,14.43,web,plein,local,0
T002902,E007,2026-02-21 06:50:00,1,9.56,web,early_bird,local,50
T002903,E007,2026-03-28 17:10:00,1,11.3,web,early_bird,touriste,15
T002904,E007,2026-03-10 14:30:00,2,28.68,web,plein,local,33
T002905,E007,2026-04-02 10:50:00,1,16.19,web,plein,local,10
T002906,E007,2026-03-15 15:20:00,1,14.21,web,plein,touriste,28
T002907,E007,2026-04-01 12:20:00,2,29.78,web,plein,local,11
T002908,E007,2026-04-11 11:00:00,3,41.17,web,last_minute,local,1
T002909,E007,2026-03-20 16:50:00,1,12.47,guichet,reduit,local,23
T002910,E007,2026-03-28 10:50:00,1,14.05,web,plein,touriste,15
T002911,E007,2026-04-09 09:50:00,1,11.29,web,reduit,local,3
T002912,E007,2026-03-01 12:20:00,1,10.87,web,early_bird,local,42
T002913,E007,2026-03-29 16:10:00,4,60.51,partenaire,plein,local,14
T002914,E007,2026-04-06 11:30:00,2,29.59,web,plein,local,6
T002915,E007,2026-03-07 11:30:00,2,22.68,web,early_bird,touriste,36
T002916,E007,2026-03-03 16:30:00,1,10.1,web,early_bird,local,40
T002917,E007,2026-03-18 10:30:00,4,62.22,web,plein,local,25
T002918,E007,2026-04-07 05:30:00,2,27.48,web,last_minute,local,5
T002919,E007,2026-03-16 14:10:00,1,10.77,web,early_bird,local,27
T002920,E007,2026-03-21 09:20:00,1,14.76,web,plein,local,22
T002921,E007,2026-03-26 13:20:00,2,31.6,web,plein,local,17
T002922,E007,2026-03-20 11:30:00,1,14.7,web,plein,local,23
T002923,E007,2026-04-11 19:00:00,1,13.64,web,last_minute,touriste,0
T002924,E007,2026-04-10 09:10:00,4,57.86,web,plein,local,2
T002925,E007,2026-03-25 11:30:00,4,0.0,pass,plein,touriste,18
T002926,E007,2026-04-04 15:20:00,1,14.37,web,plein,local,8
T002927,E007,2026-03-21 07:40:00,1,12.4,web,reduit,local,22
T002928,E007,2026-03-31 07:20:00,1,15.33,partenaire,plein,touriste,12
T002929,E007,2026-03-03 10:30:00,3,45.45,web,plein,local,40
T002930,E007,2026-04-04 10:50:00,2,0.0,pass,plein,local,8
T002931,E007,2026-04-10 13:20:00,3,0.0,pass,last_minute,touriste,2
T002932,E007,2026-03-28 07:20:00,1,13.56,web,plein,local,15
T002933,E007,2026-03-17 16:40:00,1,9.95,web,early_bird,touriste,26
T002934,E007,2026-04-08 14:30:00,1,11.98,guichet,reduit,local,4
T002935,E007,2026-02-27 11:10:00,2,21.96,web,early_bird,touriste,44
T002936,E007,2026-03-19 14:50:00,1,10.95,web,reduit,local,24
T002937,E007,2026-04-11 17:20:00,3,44.69,web,plein,local,1
T002938,E007,2026-04-08 12:10:00,1,11.39,web,reduit,local,4
T002939,E007,2026-03-26 14:30:00,2,29.78,web,plein,local,17
T002940,E007,2026-03-09 12:20:00,4,60.4,partenaire,plein,touriste,34
T002941,E007,2026-03-21 15:10:00,1,11.88,web,reduit,touriste,22
T002942,E007,2026-04-10 16:00:00,5,70.14,web,last_minute,local,2
T002943,E007,2026-04-08 09:10:00,3,36.5,web,reduit,touriste,4
T002944,E007,2026-03-11 05:20:00,1,11.42,web,early_bird,touriste,32
T002945,E007,2026-03-11 15:50:00,1,15.44,web,plein,local,32
T002946,E007,2026-03-20 07:30:00,1,10.28,web,early_bird,local,23
T002947,E007,2026-03-26 17:20:00,4,46.81,web,reduit,local,17
T002948,E007,2026-04-11 16:00:00,1,15.65,web,plein,local,0
T002949,E007,2026-03-30 05:00:00,2,29.01,web,plein,local,13
T002950,E007,2026-03-28 07:20:00,2,30.56,web,plein,local,15
T002951,E007,2026-03-15 11:50:00,1,10.16,web,early_bird,local,28
T002952,E007,2026-04-09 17:00:00,3,45.33,web,plein,local,3
T002953,E007,2026-04-09 05:40:00,1,12.33,web,reduit,local,3
T002954,E007,2026-03-27 06:00:00,1,15.77,partenaire,plein,local,16
T002955,E007,2026-03-30 16:10:00,2,33.22,web,plein,local,13
T002956,E007,2026-04-03 06:30:00,2,29.1,web,plein,local,9
T002957,E007,2026-03-31 05:40:00,2,29.03,web,plein,local,12
T002958,E007,2026-04-01 13:00:00,2,30.04,partenaire,plein,local,11
T002959,E007,2026-02-23 09:10:00,2,20.55,web,early_bird,local,48
T002960,E007,2026-03-17 05:50:00,3,39.17,web,plein,local,26
T002961,E007,2026-03-05 08:10:00,5,52.27,web,early_bird,local,38
T002962,E007,2026-04-11 10:20:00,1,0.0,pass,last_minute,local,1
T002963,E007,2026-03-24 13:20:00,2,30.76,web,plein,local,19
T002964,E007,2026-04-09 13:00:00,3,46.54,web,plein,local,3
T002965,E007,2026-03-30 14:30:00,1,15.05,web,plein,local,13
T002966,E007,2026-03-09 10:40:00,2,31.32,partenaire,plein,local,34
T002967,E007,2026-02-10 13:00:00,1,11.3,web,early_bird,local,61
T002968,E007,2026-04-11 15:00:00,1,13.75,partenaire,last_minute,local,0
T002969,E007,2026-04-02 09:20:00,4,58.93,guichet,plein,local,10
T002970,E007,2026-04-03 15:20:00,2,29.15,guichet,plein,local,9
T002971,E007,2026-04-09 15:40:00,2,30.41,web,plein,touriste,3
T002972,E007,2026-03-17 11:00:00,1,11.7,web,early_bird,local,26
T002973,E007,2026-04-04 14:50:00,1,12.14,guichet,reduit,local,8
T002974,E007,2026-04-11 17:00:00,1,12.15,guichet,reduit,local,0
T002975,E007,2026-04-11 15:00:00,2,31.16,web,plein,local,0
T002976,E007,2026-04-03 10:10:00,3,46.65,web,plein,touriste,9
T002977,E007,2026-04-03 12:30:00,3,49.83,partenaire,plein,local,9
T002978,E007,2026-04-11 17:00:00,1,11.46,web,reduit,local,0
T002979,E007,2026-04-02 06:40:00,2,21.81,web,early_bird,touriste,10
T002980,E007,2026-03-24 05:00:00,4,61.03,web,plein,local,19
T002981,E007,2026-04-09 11:50:00,1,12.91,guichet,last_minute,local,3
T002982,E007,2026-04-01 08:50:00,5,81.03,web,plein,local,11
T002983,E007,2026-03-31 06:20:00,1,15.8,web,plein,touriste,12
T002984,E007,2026-03-31 06:20:00,2,29.95,web,plein,local,12
T002985,E007,2026-02-24 17:10:00,4,61.62,web,plein,touriste,47
T002986,E007,2026-04-09 17:00:00,1,13.87,web,plein,touriste,3
T002987,E007,2026-03-07 06:00:00,2,24.21,guichet,early_bird,local,36
T002988,E007,2026-03-26 16:40:00,1,12.24,web,reduit,touriste,17
T002989,E007,2026-04-04 06:50:00,1,16.03,web,plein,local,8
T002990,E007,2026-03-30 11:00:00,1,11.61,web,reduit,local,13
T002991,E007,2026-03-21 07:00:00,2,28.72,web,plein,local,22
T002992,E007,2026-03-28 17:20:00,1,15.35,web,plein,local,15
T002993,E007,2026-04-04 09:00:00,2,24.01,partenaire,reduit,local,8
T002994,E007,2026-03-28 16:30:00,2,0.0,pass,reduit,local,15
T002995,E007,2026-03-24 14:30:00,1,0.0,pass,early_bird,local,19
T002996,E007,2026-03-19 16:50:00,1,14.92,partenaire,plein,touriste,24
T002997,E007,2026-03-21 12:30:00,2,26.47,web,plein,local,22
T002998,E007,2026-04-05 16:40:00,2,29.56,web,plein,touriste,7
T002999,E007,2026-04-05 11:10:00,2,27.71,web,plein,local,7
T003000,E007,2026-03-06 17:20:00,2,23.86,web,reduit,touriste,37
T003001,E007,2026-03-21 15:40:00,2,31.23,web,plein,touriste,22
T003002,E007,2026-03-22 09:10:00,1,0.0,pass,plein,local,21
T003003,E007,2026-03-26 17:40:00,1,15.28,web,plein,local,17
T003004,E007,2026-02-19 13:50:00,1,11.75,web,early_bird,local,52
T003005,E007,2026-03-22 16:10:00,4,60.31,web,plein,local,21
T003006,E007,2026-03-16 17:10:00,1,10.87,web,early_bird,touriste,27
T003007,E007,2026-03-12 06:40:00,2,21.34,web,early_bird,touriste,31
T003008,E007,2026-03-30 09:40:00,2,31.04,web,plein,local,13
T003009,E007,2026-03-22 16:20:00,3,36.99,web,reduit,local,21
T003010,E007,2026-03-31 10:40:00,3,43.51,web,plein,touriste,12
T003011,E007,2026-04-11 08:40:00,1,14.37,web,last_minute,touriste,1
T003012,E007,2026-04-11 14:00:00,2,30.08,web,plein,local,0
T003013,E007,2026-03-13 17:10:00,1,11.74,web,reduit,local,30
T003014,E007,2026-03-21 17:00:00,4,47.62,guichet,reduit,touriste,22
T003015,E007,2026-04-01 09:10:00,1,15.47,guichet,plein,local,11
T003016,E007,2026-03-25 15:00:00,1,12.09,web,reduit,local,18
T003017,E007,2026-04-09 09:00:00,2,26.43,web,last_minute,local,3
T003018,E007,2026-03-21 06:20:00,1,15.09,guichet,plein,local,22
T003019,E007,2026-03-31 15:30:00,1,14.99,web,plein,touriste,12
T003020,E007,2026-03-27 10:10:00,2,27.61,web,plein,local,16
T003021,E007,2026-03-26 15:40:00,1,15.04,web,plein,touriste,17
T003022,E007,2026-03-29 12:20:00,1,12.35,web,reduit,touriste,14
T003023,E007,2026-03-17 17:30:00,1,15.37,web,plein,local,26
T003024,E007,2026-04-03 14:40:00,2,27.11,partenaire,reduit,local,9
T003025,E007,2026-02-25 05:30:00,1,0.0,pass,early_bird,local,46
